text,label,score
本来已经快没粮了，还担心买新的狗粮一下回不来，没想到京东快递第二天就能到货了，旗舰店买的倒是放心是正品，网上这款粮的口碑还算不错，,好评,5
冠能老年犬狗粮是近几年狗狗必选狗粮，第一这款狗粮油性可以，狗狗排便正常。第二狗狗比较喜欢狗粮的味道。第三对老年犬的认知有提高！,好评,5
回购的 其实味道还挺大的 日期也不是很新鲜 老年犬专供也不知道到底有没有用,中评,3
吃过狗粮里性价比最高的一款，柯基从小就吃冠能小型犬幼犬粮，中途也吃过功能粮都很好，但是确实挑食的狗子都很爱吃。先前一个柯基，两年前又捡了一只柯基，这两个吃得都胖乎乎的。,好评,5
家里的狗狗从出生就吃这个品牌的狗粮。从有权量到正确量。现在已经吃了老年狗粮了。吃了快8年了。一直吃的挺不错的。营养很全面。,好评,5
在京东买的冠能老年犬粮超赞！颗粒适中不油腻，我家9岁宝贝吃得香，便便成型不软便。赋聪配方护关节、强免疫，毛发也亮了。京东物流快，日期新鲜，大牌值得信赖，会一直回购！,好评,5
京东购物方便快捷，价格实惠质量有保障，发货快送货也很快。狗子从小就吃冠能狗粮，7岁开始换成老年犬粮，这个粮狗子很爱吃，快10岁了身体也很健康，会一直回购这款狗粮的。,好评,5
家里的狗狗从小就吃这个牌子的狗粮。直到现在已经快8年了。从幼年开始直到中年，全程直到老年.营养不足，狗狗营养挺好的，毛色也很好。,好评,5
我家狗非常喜欢吃这&yen;1狗粮，灌篮是大品牌，吃了很多年以前家里养的大狗狗吃这个到现在都没怎么生过病，所以比较放心，对这个品牌比较信赖，经常买,好评,5
冠能品牌狗粮，我家狗狗非常爱吃质量非常好各种营养恢复体格牙齿保护我下次还回购我给五星好评。,好评,5
这款狗粮很不错，两个月不到开始吃，长肉很快，毛毛也很亮很多，狗宝很喜欢吃，会回购,好评,5
反复购买了之前狗狗吃别的狗粮总是拉大便，特别频繁拉在家里，自从换了这款狗粮，大便就很正常了,好评,5
家里两个狗子一直吃冠能的，开袋香味纯正，颗粒大小适中，狗狗超爱吃。吃后精神好、长肉结实，毛发顺滑，消化吸收很棒，没有异味。配方安全无添加，价格实惠，大包装更划算，整体非常满意，强烈推荐！,好评,5
冠能的老年狗粮，我家狗狗一直在吃，各方面都挺好的，身体也很健康，日期比较新鲜，味道也很不错，香香脆脆，虽然吃了今年，狗狗还是很爱吃，,好评,5
冠能这款大中型犬成犬粮太靠谱了！主打稳固免疫配方，含维生素C/E+活性益生菌，换季也少生病，还添加葡萄糖胺护关节。粗蛋白&ge;26%满足营养需求，颗粒适中适口性好，2.5kg小包装超保鲜，大品牌品质超放心！,好评,5
家里老狗7岁多，换这款冠能老年粮很合适。适口性好，吃得香，精神明显变好。配方能改善认知障碍，护肠胃护关节，营养全面。2.5kg分量足，包装严实，性价比高，会回购！,好评,5
冠能狗粮太靠谱了！天然肉香超吸引，颗粒大小适中，挑食狗狗也爱吃。添加益生菌呵护肠胃，便便成型超规律，营养均衡还能养出亮泽毛发，大品牌品控放心，铲屎官无限回购！,好评,5
打开袋子就是扑鼻的肉香，颗粒干爽不油腻。我家挑食的狗狗居然光盘行动了！吃了两周，泪痕明显减少，便便成型很好，果然是大品牌值得信赖，会长期回购。,好评,5
以前一直吃别的牌子，狗狗年龄大了，换了这款试试。基本上更换顺利，拉便便确实比以前顺畅了，大多数都是香蕉状，颜色棕色。期望也能改善认知，提高晚年狗狗的生活质量。,好评,5
反复购买的狗粮品牌，质量稳定，颗粒大小适中，家中两只毛孩子都喜欢吃，状态也不错，不会闹肚子。快递也挺给力，送货快，包装完好,好评,5
给家里两只老年比熊犬更换了冠能这款狗粮，过渡期间没有出现什么不适，挺好的，之前有的狗粮狗子会出现过敏现象，目前冠能的这款还没有，好的话会再购买。,好评,5
赶上优惠，又囤了一包，我家两只泰迪已经10多岁了，现在要买老年犬全价狗粮，一包能吃3个到4个月左右，一直买这个牌子的狗粮，效果挺好的，京东物流超给力，上午下单，晚上就收到了,好评,5
狗狗很喜欢吃，性价比高,中评,3
我家狗狗一直吃这块狗粮，适口性特别强，老年狗狗吃了也好消化，狗粮品质没得说？看了配料标，搭配合理。大品牌值得我们信任。👍👍👍,好评,5
一直回购的品牌，狗狗吃着很健康，大小颗粒正好，狗狗现在年龄大了，已经换成老年犬了，大品牌值得信赖，店家发货速度快，包装很用心。,好评,5
嫡长狗从小到大一直吃冠能，捡回来的小狗也吃了凉面了，焯水的清白鸡胸肉，水果小零食保健品，很精心的味，到哪都有人夸好看。中间也换了点其他牌子的狗粮，性价比不如冠能。,好评,5
我家的狗子一直吃这块狗粮，有岁数大了，换成了老年犬的，也吃了好几年了，现在身体非常的好。看了配料表，搭配的非常合理，大品牌也值得我们比较信赖。,好评,5
这款官能的老年狗粮，味道香香的脆脆的，日期也新鲜，我家科基已经吃了好几年了，还是很爱吃，这次买的小包装的颜色怎么比以前的要浅一点，,好评,5
🐶这款狗粮真的超适合我家老狗！营养全面，颗粒大小适中，狗狗吃得特别香～👏包装严实，运输过程中一点都没受潮。🚚快递速度也很快，隔天就到了，配送员态度很好，服务贴心👍整体体验满分，强烈推荐给有老年犬的家庭！🌟🌟🌟🌟🌟,好评,5
回购的，狗子喜欢吃，这比买个大包装的，价格实惠一些，上次买的2.5公斤的，因为是第一次吃，所以买小包装，狗子吃过之后便便正常。日期与商品页的说明是一致的。,好评,5
冠能狗粮一直都是我家狗宝必选口粮，颗粒均匀不大正好适合它年龄，多重营养呵护它老去的身体！在京东商城购买有品质保障，物流很快第二天送到家！，值得推荐！,好评,5
家里养的两只狗狗都12岁了，是老年狗狗了，换了这款冠能老年犬狗粮，换粮后狗狗适应的挺好，挺喜欢吃的，闻着挺香。买了一大包。,好评,5
家里的狗宝一直吃的这家的狗粮，现在年龄上去了，尝试给她买了这款老年款的，希望对她的身体有益，能更加健康的一直陪伴我们，会继续回购。,好评,5
冠能狗粮，确实是我家毛孩子的至爱，特别是狗子年纪大了，要买好一点的给它吃，以前的狗粮都要加其它的肉才吃，，冠能直接干完。,好评,5
狗狗今年十三岁了，已经吃了几年的冠能老年犬狗粮了，身体比较好，特别是排便正常 ，感谢平台提供优质的产品 感谢快递小哥风里雨里送货上门！,好评,5
好大一袋狗粮！够家里小狗吃一段时间了。我们家豆豆似乎只认这款也许是我们给他换的少，但我们觉得豆豆一直挺满意 ，各方面状态看着也挺好。,好评,5
这款老年狗粮太合适了！颗粒松软易咀嚼，特别适配老年犬的牙齿和肠胃，营养配比很均衡，能补关节护肠胃，狗狗吃了食欲好，毛发也亮，排便也规律，真心推荐！,好评,5
快递速度很快，下单后第二天早上就收到了。即使是春节假期期间，这个值得点赞👍狗狗前天开始搭着吃了，目前没有发现不良反应，大品牌的质量相信不会差！,好评,5
给家里小边牧买的，小狗自从来家里都一直🍽️这款狗粮，犬舍推荐的也是这款，吃了也不软便，希望小狗能健康长大，天天幸福开心,好评,5
挺不错的，属于回购了，之前买过，狗子还挺喜欢吃，买了送的也很快，价格也划算，适口性也很不错，整体都挺好的，推荐大家购买，不错,好评,5
我家狗狗喜欢吃这种，两只狗同时狗都吃，一直很健康，已经吃了十年了，感觉不错，物流真的很快，早上下单，下午就送到了，不错不错。,好评,5
点点是从幼犬粮吃到美毛专用的，再到现在吃老年犬专用狗粮，一直一直都是冠能的，已经9岁啦，一直值得信赖！希望健健康康平平安安！,好评,5
最好是小包装，那样方便,中评,3
这款狗粮包装挺好的，狗狗很喜欢吃呢，不仅是多次购买了~快递送得也快，包装完好无损，配送员态度也不错，满分好评啦~！！！👍,好评,5
狗狗一直喜欢吃，一直在回购，从小就吃冠能，7岁后吃老年犬粮也吃了好几年了。我们狗狗身体棒棒，大品牌值得信赖。希望店家多做一些活动。,好评,5
我们家的小狗大概是吃惯了这款狗粮，所以，我经常给他买，而且主要是在京东上购买。一则是价格公道，二则是不用自己亲自搬运，省时省力。,好评,5
从小从小吃到老的一款狗粮，已经吃了10多年了，搞活动的时候价格会更合适一些吧，平时要比较贵一点，所以一般都看着搞活动的时候会多囤一些，这样比较合适吃宠物店的狗粮拉肚子,好评,5
狗狗很爱吃哦 大牌子值得信赖，狗狗吃了还不错，没有起什么异常现象，以后还会继续买着，谢谢，我想继续回购，希望能加入一些这样的更加的,好评,5
我家狗狗一直吃冠能狗粮，现在七岁半了选冠能七岁老年狗粮，狗狗喜欢吃，可一直等优惠都没有，现在感觉养狗狗都养不起了哦😆😀😆,好评,5
我家狗狗一直吃这款狗粮，很喜欢，很健康，十多年了，一直没换过狗粮，不错不错，物流也真的好快，上午下单，晚上就到了，点赞点赞,好评,5
家里的狗狗吃这一个牌子的狗粮，已经吃了快8年了。直到现在，狗狗一直很健康。感觉不是很油腻。从幼犬粮到成犬粮到老年犬粮。性价比不错。,好评,5
包装的很好，质量上乘，商品物美价廉，品质有保障，这款狗粮真是物超所值，不仅狗狗喜欢，而且包装精美，很满意。,好评,5
我的摩卡13岁了，吃这款口狗粮也吃了有几年了，中间也有换过，是几个常吃的口粮之一，他喜欢吃，他喜欢我就高兴,好评,5
俺家狗狗10岁了，吃了10年的冠能狗粮了，没有吃过别的品牌的狗粮。从幼年的，成年的到现在老年的，真心的不错。俺点赞👍👍👍,好评,5
这款狗粮颗粒大小适中，狗狗特别爱吃，消化吸收也很好，便便正常不软便。配料干净营养均衡，吃了毛发顺滑有光泽，价格实惠性价比高，会一直回购！,好评,5
狗狗10岁了，自从换了这款老年狗粮，吃的香拉的好，毛色越来越光亮，很适合我家狗子,好评,5
我们家狗子是10岁以上老年犬，只吃这一款狗粮，已经回购无数次了！吃了以后很好便便，对肠胃好～,好评,5
挑食的狗子狗粮不吃，只吃冠能家的，买了好多试吃，只吃这一款～已经买过很多次了，每次都是买20斤的,好评,5
从狗狗七岁就吃这款粮到现在已经15岁了，吃的特别好，没得过任何疾病，身体倍儿棒！,好评,5
多年以来一直狗狗都是吃这个牌子狗粮的，现在用的是老年狗粮了，已经，15岁了。好评！,好评,5
一直吃这个狗粮，狗狗很爱吃，倒出来就哐哐吃，这个吃完便便比较好，成型不稀便，一直在吃这个，也不胖狗，袋子一打开，浓浓的肉香味，用料比较足，上午下单，下午就送到了，快递员特别给力,好评,5
家里狗已经是老年犬了，之前买过这一款小袋的，狗狗比较爱吃，我闻着味道也还可以，所以这次买一大袋。看了配料表，希望都是好材料，狗狗有点胖，就怕狗粮里的油脂太高，先吃一段时间看看，如果还是发胖就换减脂粮。夸夸送的赠品玩具，狗狗很喜欢。,好评,5
